id,word,coordination
96,peppers,"55.95206,-3.19648"
96,peppers,"55.95206,-3.19648"
96,peppers,"55.95206,-3.19648"
97,peppers,"55.95206,-3.19648"
98,peppers,"55.95206,-3.19648"
98,peppers,"55.95206,-3.19648"
98,peppers,"55.95206,-3.19648"
195,peppers,"56.46913,-2.97489"
195,peppers,"56.46913,-2.97489"
195,peppers,"56.46913,-2.97489"
195,peppers,"56.46913,-2.97489"
196,peppers,"57.47908,-4.22398"
196,peppers,"57.47908,-4.22398"
196,peppers,"57.47908,-4.22398"
196,peppers,"57.47908,-4.22398"
196,peppers,"57.47908,-4.22398"
196,peppers,"57.47908,-4.22398"
196,peppers,"57.47908,-4.22398"
196,peppers,"57.47908,-4.22398"
196,peppersonions,"57.47908,-4.22398"
196,peppersonions,"57.47908,-4.22398"
196,peppersonions,"57.47908,-4.22398"
196,peppersonions,"57.47908,-4.22398"
130,peppery pizza,"52.40656,-1.51217"
130,peppery pizza,"52.40656,-1.51217"
130,peppery pizza,"52.40656,-1.51217"
239,pepsi bottle,"52.63220,1.28925"
140,pepsi bottle,"52.9536,-1.15047"
166,pepsi bottle,"54.97328,-1.61396"
166,pepsi bottle,"54.97328,-1.61396"
209,pepsi diet pepsi,"54.77560,-1.58374"
209,pepsi diet pepsi,"54.77560,-1.58374"
144,pepsi light,"52.9536,-1.15047"
123,pepsi ltr bottle,"53.79391,-1.75206"
221,pepsi ltr bottle,"54.89228,-2.93206"
70,pepsi ltr,"53.48095,-2.23743"
104,pepsi max,"51.48,-3.18"
140,pepsi max,"52.9536,-1.15047"
127,pepsi max,"53.79391,-1.75206"
209,pepsi max,"54.77560,-1.58374"
209,pepsi max,"54.77560,-1.58374"
209,pepsi max,"54.77560,-1.58374"
30,pepsi max,"55.86515,-4.25763"
97,pepsi max,"55.95206,-3.19648"
191,pepsi max,"56.46913,-2.97489"
235,pepsi,"50.71936,-3.53271"
236,pepsi,"50.71936,-3.53271"
186,pepsi,"50.83333,0.13333"
58,pepsi,"51.45523,-2.59665"
58,pepsi,"51.45523,-2.59665"
58,pepsi,"51.45523,-2.59665"
58,pepsi,"51.45523,-2.59665"
