word,coordinations
very high,"53.79391,-1.75206 "
lane sheffield,"53.38297,-1.4659 53.38297,-1.4659 "
delivery if,"53.79391,-1.75206 "
fritter and,"53.7446,-0.33525 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 52.20765,0.13200 "
other menus,"54.58333,-5.93333 "
shiraz,"52.6386,-1.13169 "
medium chips,"52.9536,-1.15047 52.9536,-1.15047 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 52.20765,0.13200 52.63220,1.28925 "
gravy sauce,"52.6386,-1.13169 54.90465,-1.38222 52.40656,-1.51217 54.97328,-1.61396 54.97328,-1.61396 52.48142,-1.89983 56.46913,-2.97489 53.41058,-2.97794 55.95206,-3.19648 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 54.58333,-5.93333 "
mustard and,"52.9536,-1.15047 "
sunday roast,"53.48095,-2.23743 "
your session,"51.48,-3.18 55.95206,-3.19648 54.58333,-5.93333 "
sea spray,"52.40656,-1.51217 "
languages,"51.51279,-0.09184 "
toast and,"55.95206,-3.19648 "
dressing add,"55.95206,-3.19648 "
inch porky,"52.9536,-1.15047 "
frydales,"52.6386,-1.13169 "
line ordering,"54.97328,-1.61396 "
el greco,"53.00415,-2.18538 "
coriander a,"55.45862,-4.62849 "
tomatoes olives,"52.9536,-1.15047 52.48142,-1.89983 "
ll go,"54.90465,-1.38222 "
x red,"56.46913,-2.97489 "
kids suppers,"55.86515,-4.25763 "
takeaway look,"54.58333,-5.93333 "
of garlic,"52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 53.38297,-1.4659 53.79648,-1.54785 54.77560,-1.58374 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 56.46913,-2.97489 55.95206,-3.19648 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 52.63220,1.28925 "
with slices,"55.86515,-4.25763 "
cooked on,"53.38297,-1.4659 54.97328,-1.61396 51.45523,-2.59665 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 52.20765,0.13200 52.20765,0.13200 50.83333,0.13333 "
lends a,"53.79648,-1.54785 "
with sliced,"53.38297,-1.4659 57.14369,-2.09814 "
squid panko,"50.15201,-5.06654 "
away prices,"53.79391,-1.75206 "
priced accordingly,"50.15201,-5.06654 "
gravy p,"53.79648,-1.54785 53.00415,-2.18538 "
dripping at,"53.79648,-1.54785 "
our pepper,"55.95206,-3.19648 54.58333,-5.93333 "
half single,"55.86515,-4.25763 55.45862,-4.62849 "
welsh faggots,"51.48,-3.18 "
and tastey,"50.71936,-3.53271 "
marks for,"53.79648,-1.54785 "
lilt can,"52.9536,-1.15047 52.9536,-1.15047 54.77560,-1.58374 54.97328,-1.61396 53.79391,-1.75206 52.48142,-1.89983 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 55.07216,-3.60218 52.20765,0.13200 "
and tastes,"55.95206,-3.19648 "
oil suitable,"53.48095,-2.23743 "
half crispy,"53.41058,-2.97794 "
v cheese,"52.6386,-1.13169 "
larger,"53.00415,-2.18538 "
spicy vegetable,"52.6386,-1.13169 "
meal peas,"53.48095,-2.23743 "
and care,"53.79648,-1.54785 "
trebbiano dabuzzo,"55.95206,-3.19648 "
free sauce,"54.57309,-1.23258 54.90465,-1.38222 "
sheila,"55.95206,-3.19648 "
chicken naan,"52.48142,-1.89983 "
delicious meal,"54.58333,-5.93333 "
sauce vegetable,"52.20765,0.13200 "
just p,"51.51279,-0.09184 "
availability please,"51.48,-3.18 "
apr,"51.51279,-0.09184 "
are home,"54.97328,-1.61396 "
with faint,"51.51279,-0.09184 "
mad tuesday,"52.9536,-1.15047 "
just a,"53.79391,-1.75206 "
duice de,"52.20765,0.13200 "
abbots road,"53.00415,-2.18538 "
sheffield why,"53.38297,-1.4659 53.38297,-1.4659 "
can deliver,"50.83333,0.13333 "
from sustainable,"53.79648,-1.54785 51.48,-3.18 "
from,"51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 52.40656,-1.51217 56.46913,-2.97489 56.46913,-2.97489 54.99620,-7.30237 "
ask for,"53.79648,-1.54785 53.48095,-2.23743 52.63220,1.28925 "
pie beef,"53.79648,-1.54785 52.48142,-1.89983 "
sauce fudge,"55.95206,-3.19648 "
please comment,"53.41058,-2.97794 "
dog classic,"54.77560,-1.58374 "
beer batter,"53.79648,-1.54785 "
penne piccante,"55.95206,-3.19648 "
small garlic,"54.57309,-1.23258 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.58333,-5.93333 "
olives capers,"55.07216,-3.60218 "
as alternative,"53.79648,-1.54785 "
tub phish,"55.95206,-3.19648 55.95206,-3.19648 "
delivered hot,"53.38297,-1.4659 "
stalks leaves,"54.89228,-2.93206 "
half roast,"51.48,-3.18 "
or pieces,"54.97328,-1.61396 52.48142,-1.89983 "
this in,"54.89228,-2.93206 "
on one,"54.77560,-1.58374 "
optional salads,"57.14369,-2.09814 "
calories bottle,"53.79391,-1.75206 "
of other,"54.58333,-5.93333 "
s always,"54.90465,-1.38222 "
inch zeno,"54.57309,-1.23258 54.97328,-1.61396 "
fried served,"51.48,-3.18 54.58333,-5.93333 "
regular wedges,"53.00415,-2.18538 "
quarter battered,"57.14369,-2.09814 "
daily from,"54.58333,-5.93333 "
hosted by,"53.79391,-1.75206 "
white fleshed,"53.79391,-1.75206 "
childs meal,"54.66411,-2.75257 "
cream single,"55.86515,-4.25763 50.15201,-5.06654 "
under new,"53.79648,-1.54785 53.79391,-1.75206 "
have dealt,"54.97328,-1.61396 "
pcs spicy,"52.9536,-1.15047 53.00415,-2.18538 54.89228,-2.93206 57.47908,-4.22398 "
taco chips,"54.58333,-5.93333 "
spaghetti ball,"55.86515,-4.25763 "
their dessert,"52.40656,-1.51217 "
with cone,"52.6386,-1.13169 52.40656,-1.51217 52.48142,-1.89983 "
a store,"54.58333,-5.93333 "
taco,"54.58333,-5.93333 "
other meals,"53.79391,-1.75206 50.37771,-4.14082 "
wings fresh,"53.48095,-2.23743 "
taken from,"53.79391,-1.75206 54.58333,-5.93333 "
service will,"53.48095,-2.23743 "
banana belgian,"55.95206,-3.19648 "
beans gravy,"52.9536,-1.15047 54.57309,-1.23258 50.83333,0.13333 "
mushrooms tomatoes,"53.79391,-1.75206 "
lightly spiced,"52.6386,-1.13169 56.46913,-2.97489 55.07216,-3.60218 "
beef szechuan,"50.71936,-3.53271 "
a seasoned,"55.95206,-3.19648 "
this ingredient,"54.89228,-2.93206 "
then simmered,"53.41058,-2.97794 "
takeaway,"53.38297,-1.4659 53.79648,-1.54785 51.48,-3.18 55.07216,-3.60218 50.83333,0.13333 "
shrimp foo,"53.41058,-2.97794 50.71936,-3.53271 52.20765,0.13200 "
pizzas from,"53.79648,-1.54785 53.79391,-1.75206 53.48095,-2.23743 54.89228,-2.93206 52.63220,1.28925 "
free option,"55.95206,-3.19648 50.15201,-5.06654 50.83333,0.13333 "
of two,"53.79648,-1.54785 "
single jumbo,"57.14369,-2.09814 57.47908,-4.22398 "
the midlands,"52.9536,-1.15047 52.9536,-1.15047 "
on quality,"50.15201,-5.06654 "
vitamin c,"53.79391,-1.75206 "
vitamin b,"53.79391,-1.75206 "
mediterranean onion,"53.00415,-2.18538 "
dani s,"52.6386,-1.13169 "
fine noodles,"53.41058,-2.97794 "
bolognaise,"54.89228,-2.93206 "
select dishes,"52.20765,0.13200 "
jam fritters,"52.05834,1.15472 "
make your,"54.90465,-1.38222 53.79648,-1.54785 53.79648,-1.54785 54.89228,-2.93206 54.89228,-2.93206 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.15201,-5.06654 54.58333,-5.93333 50.83333,0.13333 "
hummus medium,"52.20765,0.13200 "
atlantic breaded,"57.47908,-4.22398 "
fish southern,"52.40656,-1.51217 "
kashmiri chicken,"53.79648,-1.54785 "
content is,"53.79391,-1.75206 "
in natural,"53.79391,-1.75206 "
you enjoy,"51.51279,-0.09184 51.51279,-0.09184 54.89228,-2.93206 55.86515,-4.25763 "
friar all,"53.38297,-1.4659 "
fries onion,"53.00415,-2.18538 "
with roll,"55.86515,-4.25763 "
delivery offer,"53.79391,-1.75206 "
please order,"54.97328,-1.61396 51.48,-3.18 51.48,-3.18 50.15201,-5.06654 54.58333,-5.93333 "
but can,"53.79391,-1.75206 54.89228,-2.93206 "
choose any,"51.51279,-0.09184 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 57.14369,-2.09814 53.48095,-2.23743 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 50.83333,0.13333 "
keema mince,"53.79391,-1.75206 "
edit,"54.58333,-5.93333 "
browser doesn,"55.07216,-3.60218 "
cream delight,"54.90465,-1.38222 "
ne lp,"54.97328,-1.61396 "
nw uh,"51.51279,-0.09184 "
to those,"53.79391,-1.75206 53.79391,-1.75206 "
including chicken,"51.48,-3.18 "
hull pattie,"53.7446,-0.33525 "
buttered pitta,"52.40656,-1.51217 "
frequent the,"52.40656,-1.51217 "
parmesan funghi,"54.57309,-1.23258 "
mixed peppers,"52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 54.97328,-1.61396 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.48095,-2.23743 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 55.95206,-3.19648 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 52.20765,0.13200 "
our,"53.79648,-1.54785 "
at parade,"53.79391,-1.75206 "
paneer keema,"53.79648,-1.54785 "
out,"53.38297,-1.4659 "
extra pound,"56.46913,-2.97489 "
decker pizza,"53.79648,-1.54785 "
hame salami,"54.97328,-1.61396 "
iskender kebab,"52.63220,1.28925 "
cantonese dishes,"53.41058,-2.97794 "
is their,"53.79391,-1.75206 "
without doubt,"50.15201,-5.06654 "
strawberry maple,"54.90465,-1.38222 "
taste scallops,"54.58333,-5.93333 "
toppings hot,"52.48142,-1.89983 "
cake large,"52.9536,-1.15047 52.20765,0.13200 "
layes of,"55.95206,-3.19648 "
wine garlic,"55.07216,-3.60218 "
and harmonious,"51.51279,-0.09184 "
mediterranean turkey,"52.48142,-1.89983 "
three meats,"54.90465,-1.38222 54.77560,-1.58374 "
sauce fresh,"55.95206,-3.19648 "
plenty of,"53.79391,-1.75206 50.15201,-5.06654 "
choice to,"50.15201,-5.06654 "
inch make,"54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 "
beef or,"54.90465,-1.38222 "
all chips,"53.48095,-2.23743 "
ordering date,"54.58333,-5.93333 "
local farms,"53.79648,-1.54785 52.63220,1.28925 "
lb veggie,"53.00415,-2.18538 "
bread tray,"54.90465,-1.38222 "
reserved web,"52.6386,-1.13169 "
money with,"53.79648,-1.54785 "
pizzas small,"54.97328,-1.61396 "
beef ok,"53.41058,-2.97794 "
you what,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 55.07216,-3.60218 55.07216,-3.60218 52.20765,0.13200 52.63220,1.28925 "
chop sticks,"52.20765,0.13200 "
chips chicken,"52.9536,-1.15047 52.40656,-1.51217 53.79648,-1.54785 54.97328,-1.61396 53.79391,-1.75206 52.48142,-1.89983 53.00415,-2.18538 53.00415,-2.18538 51.48,-3.18 55.07216,-3.60218 50.37771,-4.14082 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 "
tropicana pizza,"53.38297,-1.4659 "
plain garlic,"54.90465,-1.38222 52.48142,-1.89983 53.41058,-2.97794 "
pizza con,"55.86515,-4.25763 "
flavour with,"53.7446,-0.33525 "
lanson champagne,"55.95206,-3.19648 "
with banana,"53.79648,-1.54785 56.46913,-2.97489 "
pies burgers,"53.48095,-2.23743 "
olives and,"52.9536,-1.15047 54.89228,-2.93206 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 57.47908,-4.22398 52.63220,1.28925 "
chips ketchup,"52.9536,-1.15047 "
x bag,"54.57309,-1.23258 "
can drink,"51.48,-3.18 51.48,-3.18 "
blackboard for,"53.79648,-1.54785 "
bru l,"52.6386,-1.13169 54.90465,-1.38222 54.77560,-1.58374 54.97328,-1.61396 57.14369,-2.09814 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 "
and continued,"53.79391,-1.75206 "
fungi thin,"54.77560,-1.58374 "
drop soup,"52.20765,0.13200 "
our very,"53.7446,-0.33525 53.7446,-0.33525 54.77560,-1.58374 54.97328,-1.61396 "
grilled fish,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 53.79391,-1.75206 53.41058,-2.97794 55.95206,-3.19648 50.37771,-4.14082 "
recyclable,"53.79391,-1.75206 "
their house,"51.51279,-0.09184 "
or naan,"52.9536,-1.15047 52.40656,-1.51217 "
toasted brioche,"51.48,-3.18 "
sure we,"53.48095,-2.23743 "
gluten,"51.48,-3.18 "
ripe fruit,"51.51279,-0.09184 "
or email,"51.48,-3.18 "
they re,"50.15201,-5.06654 "
pizza kids,"56.46913,-2.97489 "
oreo milkshake,"54.97328,-1.61396 "
batter and,"53.7446,-0.33525 53.38297,-1.4659 53.79648,-1.54785 53.79391,-1.75206 54.58333,-5.93333 "
masala of,"52.6386,-1.13169 "
princes avenue,"53.7446,-0.33525 "
wings cooked,"51.51279,-0.09184 "
yellow bean,"53.41058,-2.97794 53.41058,-2.97794 50.71936,-3.53271 52.20765,0.13200 "
youngers fish,"51.48,-3.18 "
patate pizza,"55.95206,-3.19648 "
s in,"55.45862,-4.62849 "
s is,"51.45523,-2.59665 "
blt bacon,"55.95206,-3.19648 "
people who,"52.40656,-1.51217 50.15201,-5.06654 "
x mock,"56.46913,-2.97489 "
butter garlic,"57.14369,-2.09814 "
from msc,"53.79391,-1.75206 "
inch be,"52.9536,-1.15047 "
crust everything,"54.58333,-5.93333 "
mushroom dishes,"53.41058,-2.97794 53.41058,-2.97794 "
chunks ham,"55.86515,-4.25763 "
budweiser bottle,"55.95206,-3.19648 "
spaghetti sweet,"55.07216,-3.60218 "
can can,"55.07216,-3.60218 "
creamy cheese,"55.07216,-3.60218 "
tikka donner,"54.57309,-1.23258 53.79648,-1.54785 "
tikka main,"54.77560,-1.58374 "
with tortilla,"52.6386,-1.13169 "
offers in,"54.89228,-2.93206 "
you re,"51.51279,-0.09184 55.86515,-4.25763 "
ml chocolate,"52.6386,-1.13169 52.9536,-1.15047 53.79648,-1.54785 51.45523,-2.59665 55.95206,-3.19648 "
and coleslaw,"57.14369,-2.09814 54.89228,-2.93206 56.46913,-2.97489 57.47908,-4.22398 52.63220,1.28925 "
cream please,"55.95206,-3.19648 "
top fellas,"54.97328,-1.61396 "
next desired,"54.58333,-5.93333 "
fillet bistro,"53.79648,-1.54785 "
oz x,"52.48142,-1.89983 "
kebab stir,"54.77560,-1.58374 54.97328,-1.61396 "
shandy soda,"53.38297,-1.4659 "
community sponsorship,"53.79648,-1.54785 "
jalapenos chicken,"53.79648,-1.54785 "
ensure maximum,"53.7446,-0.33525 "
scoops of,"53.79648,-1.54785 55.95206,-3.19648 55.86515,-4.25763 "
leak proof,"53.79391,-1.75206 "
won ton,"53.41058,-2.97794 53.41058,-2.97794 52.20765,0.13200 "
advance gluten,"50.15201,-5.06654 "
polite man,"53.48095,-2.23743 "
sausage with,"52.9536,-1.15047 52.9536,-1.15047 54.90465,-1.38222 54.97328,-1.61396 53.79391,-1.75206 52.48142,-1.89983 57.14369,-2.09814 54.89228,-2.93206 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.86515,-4.25763 55.86515,-4.25763 52.63220,1.28925 "
dog supper,"57.14369,-2.09814 55.86515,-4.25763 "
hooked on,"54.58333,-5.93333 "
hill wine,"52.9536,-1.15047 51.62125,-3.94490 "
vindaloo beef,"55.45862,-4.62849 "
sour vegetables,"53.41058,-2.97794 "
nacho`s salsa,"55.86515,-4.25763 "
in and,"53.7446,-0.33525 53.41058,-2.97794 50.15201,-5.06654 "
n chips,"53.38297,-1.4659 53.00415,-2.18538 56.46913,-2.97489 55.86515,-4.25763 "
green herb,"52.6386,-1.13169 "
thrived under,"51.48,-3.18 "
mirinda orange,"52.48142,-1.89983 "
gmail,"53.48095,-2.23743 "
in hyde,"53.79648,-1.54785 "
any supper,"55.07216,-3.60218 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 "
takeaway ever,"53.48095,-2.23743 53.48095,-2.23743 51.48,-3.18 "
of developing,"54.89228,-2.93206 "
carraro coffee,"55.95206,-3.19648 "
my cart,"54.97328,-1.61396 "
thick plexiglas,"50.15201,-5.06654 "
and kebabs,"52.48142,-1.89983 "
tango up,"51.45523,-2.59665 "
tandoor special,"52.40656,-1.51217 "
opening,"53.79648,-1.54785 52.05834,1.15472 "
pieces spearmint,"55.07216,-3.60218 "
delicious battered,"53.00415,-2.18538 "
mini sausage,"55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 "
wine white,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 55.95206,-3.19648 51.62125,-3.94490 "
alone deal,"55.95206,-3.19648 57.47908,-4.22398 "
fried calamari,"51.51279,-0.09184 "
level fiery,"53.00415,-2.18538 "
satay king,"50.71936,-3.53271 "
cabbage fried,"50.71936,-3.53271 "
april,"50.15201,-5.06654 "
fillet potato,"57.14369,-2.09814 "
sausage pitta,"55.07216,-3.60218 "
a moistened,"51.48,-3.18 "
off the,"53.79648,-1.54785 54.89228,-2.93206 53.41058,-2.97794 "
becks blue,"51.51279,-0.09184 "
reg sauce,"53.79648,-1.54785 53.79648,-1.54785 "
tray kebab,"54.97328,-1.61396 "
onion burger,"55.95206,-3.19648 "
chips lettuce,"53.79648,-1.54785 "
payments by,"52.40656,-1.51217 "
doner medium,"52.9536,-1.15047 "
this dry,"51.51279,-0.09184 "
reaction prior,"54.97328,-1.61396 "
white pepper,"51.51279,-0.09184 53.79648,-1.54785 "
of lucas,"55.95206,-3.19648 "
the expectations,"54.97328,-1.61396 "
raspberry toffee,"55.95206,-3.19648 "
l botte,"52.6386,-1.13169 "
bites chips,"52.9536,-1.15047 53.79648,-1.54785 53.79391,-1.75206 53.00415,-2.18538 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 50.15201,-5.06654 "
food burgers,"53.48095,-2.23743 "
raspberry strawberry,"53.79648,-1.54785 55.95206,-3.19648 "
battered in,"52.9536,-1.15047 52.9536,-1.15047 55.86515,-4.25763 "
mexican sauce,"53.38297,-1.4659 "
cream irn,"55.95206,-3.19648 "
haggis egg,"55.07216,-3.60218 "
minced seasoned,"52.20765,0.13200 "
thigh single,"52.48142,-1.89983 "
chips dips,"51.45523,-2.59665 55.95206,-3.19648 "
battered supper,"55.95206,-3.19648 55.07216,-3.60218 "
and accompanying,"51.51279,-0.09184 "
scampi iceland,"51.48,-3.18 "
prawns on,"53.41058,-2.97794 "
drink from,"55.95206,-3.19648 "
golden breadcrumb,"54.97328,-1.61396 "
thur,"54.97328,-1.61396 "
salad tartar,"52.9536,-1.15047 52.9536,-1.15047 "
veggie pasty,"51.48,-3.18 "
know a,"53.79648,-1.54785 "
kofte naan,"52.6386,-1.13169 "
sicillian,"54.89228,-2.93206 "
and ham,"52.9536,-1.15047 54.57309,-1.23258 54.97328,-1.61396 54.89228,-2.93206 54.89228,-2.93206 53.41058,-2.97794 55.07216,-3.60218 55.07216,-3.60218 "
and had,"53.48095,-2.23743 51.48,-3.18 "
specials with,"54.90465,-1.38222 "
parsley and,"52.9536,-1.15047 54.97328,-1.61396 "
bacon prosciutto,"55.95206,-3.19648 "
wedges tub,"52.48142,-1.89983 "
wait but,"53.79391,-1.75206 "
feet up,"50.83333,0.13333 "
pitta onion,"57.14369,-2.09814 "
at panys,"53.48095,-2.23743 "
our history,"55.07216,-3.60218 "
pcs popcorn,"52.48142,-1.89983 "
samosa onion,"53.79648,-1.54785 "
plenty to,"53.48095,-2.23743 "
pounder largeportion,"52.48142,-1.89983 "
pc fishcake,"53.00415,-2.18538 "
mushroom pakora,"56.46913,-2.97489 57.47908,-4.22398 55.86515,-4.25763 55.45862,-4.62849 "
brut imperial,"51.51279,-0.09184 "
proper cod,"54.58333,-5.93333 "
kidz we,"50.15201,-5.06654 "
haddock supper,"57.14369,-2.09814 56.46913,-2.97489 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 "
style garam,"52.6386,-1.13169 "
of lam,"54.90465,-1.38222 "
rose has,"51.51279,-0.09184 "
korma king,"53.79648,-1.54785 "
an array,"52.63220,1.28925 "
chicken chilli,"53.41058,-2.97794 53.41058,-2.97794 55.86515,-4.25763 55.86515,-4.25763 54.58333,-5.93333 "
chilli thin,"53.79648,-1.54785 "
and relish,"53.00415,-2.18538 51.45523,-2.59665 "
locally and,"52.63220,1.28925 "
our social,"53.7446,-0.33525 "
size fish,"50.71936,-3.53271 "
butty meal,"53.79391,-1.75206 "
vegetable rajput,"56.46913,-2.97489 "
name,"51.51279,-0.09184 54.97328,-1.61396 51.48,-3.18 "
the product,"53.7446,-0.33525 "
battered full,"56.46913,-2.97489 "
panzanella,"55.07216,-3.60218 55.07216,-3.60218 "
a puff,"55.95206,-3.19648 "
pasties,"52.6386,-1.13169 52.6386,-1.13169 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 51.48,-3.18 51.48,-3.18 51.62125,-3.94490 52.20765,0.13200 50.83333,0.13333 "
panzanelle,"55.07216,-3.60218 "
size hawaiian,"54.89228,-2.93206 "
in this,"50.15201,-5.06654 "
pudsey,"53.79648,-1.54785 "
spanish fishcake,"54.97328,-1.61396 "
pizza wrap,"54.90465,-1.38222 "
aware of,"53.79648,-1.54785 56.46913,-2.97489 "
pineapple dishes,"53.41058,-2.97794 53.41058,-2.97794 "
sun thu,"55.86515,-4.25763 "
smoked turkey,"51.48,-3.18 "
in thin,"53.41058,-2.97794 50.71936,-3.53271 "
re fantastic,"50.15201,-5.06654 "
you only,"53.7446,-0.33525 "
berries sorbet,"51.51279,-0.09184 "
chops pieces,"54.90465,-1.38222 "
plain foo,"54.89228,-2.93206 "
apricot and,"51.51279,-0.09184 "
lasagne bolognese,"51.45523,-2.59665 "
can refer,"51.48,-3.18 55.95206,-3.19648 54.58333,-5.93333 "
pasty,"52.6386,-1.13169 53.38297,-1.4659 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 "
than tripled,"53.79391,-1.75206 "
frank street,"54.77560,-1.58374 "
in less,"55.95206,-3.19648 "
ta tel,"54.66411,-2.75257 "
suppers kids,"55.86515,-4.25763 "
out alternatives,"52.6386,-1.13169 "
add pickled,"50.83333,0.13333 "
hot beans,"56.46913,-2.97489 "
onion pie,"51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 54.32822,-2.74565 54.89228,-2.93206 54.89228,-2.93206 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 51.48,-3.18 50.71936,-3.53271 51.62125,-3.94490 51.62125,-3.94490 50.15201,-5.06654 52.20765,0.13200 50.83333,0.13333 50.83333,0.13333 "
pasta,"53.79391,-1.75206 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 "
sauce tikka,"51.62125,-3.94490 "
in separate,"55.86515,-4.25763 50.15201,-5.06654 "
incl tax,"54.97328,-1.61396 "
lime ml,"55.95206,-3.19648 "
its customers,"53.79391,-1.75206 "
nuggets spring,"53.41058,-2.97794 "
recommends we,"53.79391,-1.75206 "
or chilli,"53.38297,-1.4659 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 55.07216,-3.60218 57.47908,-4.22398 "
